,index,player,team,type,shot_outcome,shot_body_part,shot_type,location,shot_statsbomb_xg
946,3574,Sergio Ramos García,Spain,Shot,Off T,Right Foot,Open Play,"[88.0, 27.0]",0.011122805
947,3575,Hakim Ziyech,Morocco,Shot,Blocked,Left Foot,Open Play,"[112.0, 50.0]",0.0762503
948,3576,Youssef En-Nesyri,Morocco,Shot,Goal,Head,Open Play,"[110.0, 40.0]",0.041208725
949,3577,Rodrigo Moreno Machado,Spain,Shot,Wayward,Head,Open Play,"[113.0, 41.0]",0.13499251
950,3578,Marco Asensio Willemsen,Spain,Shot,Off T,Head,Open Play,"[114.0, 34.0]",0.10094765
951,3579,Iago Aspas Juncal,Spain,Shot,Goal,Right Foot,Open Play,"[116.0, 44.0]",0.33850184
952,3790,Blerim Džemaili,Switzerland,Shot,Off T,Right Foot,Open Play,"[109.0, 44.0]",0.22356124
953,3791,José Paulo Bezzera Maciel Júnior,Brazil,Shot,Off T,Left Foot,Open Play,"[115.0, 36.0]",0.48552924
954,3792,Neymar da Silva Santos Junior,Brazil,Shot,Blocked,Right Foot,Free Kick,"[91.0, 35.0]",0.037217073
955,3793,Philippe Coutinho Correia,Brazil,Shot,Goal,Right Foot,Open Play,"[99.0, 21.0]",0.016841125
956,3794,Stephan Lichtsteiner,Switzerland,Shot,Wayward,Head,Open Play,"[115.0, 57.0]",0.009949872
957,3795,Gabriel Fernando de Jesus,Brazil,Shot,Wayward,Head,Open Play,"[116.0, 44.0]",0.31536713
958,3796,Steven Zuber,Switzerland,Shot,Blocked,Right Foot,Open Play,"[105.0, 26.0]",0.056690484
959,3797,Thiago Emiliano da Silva,Brazil,Shot,Off T,Head,Open Play,"[116.0, 32.0]",0.06602788
960,3798,Blerim Džemaili,Switzerland,Shot,Off T,Right Foot,Open Play,"[88.0, 23.0]",0.014396477
961,3799,Steven Zuber,Switzerland,Shot,Goal,Head,Open Play,"[116.0, 41.0]",0.18957695
962,3800,Philippe Coutinho Correia,Brazil,Shot,Blocked,Right Foot,Open Play,"[97.0, 33.0]",0.030247035
963,3801,Philippe Coutinho Correia,Brazil,Shot,Blocked,Right Foot,Open Play,"[104.0, 36.0]",0.04241197
964,3802,Neymar da Silva Santos Junior,Brazil,Shot,Blocked,Right Foot,Open Play,"[116.0, 30.0]",0.06680265
965,3803,Thiago Emiliano da Silva,Brazil,Shot,Wayward,Head,Open Play,"[110.0, 43.0]",0.03988827
966,3804,Carlos Henrique Casimiro,Brazil,Shot,Off T,Right Foot,Open Play,"[89.0, 36.0]",0.020881243
967,3805,Fernando Luiz Rosa,Brazil,Shot,Blocked,Right Foot,Open Play,"[94.0, 41.0]",0.022049388
968,3806,Willian Borges da Silva,Brazil,Shot,Blocked,Right Foot,Open Play,"[101.0, 51.0]",0.02408877
969,3807,Willian Borges da Silva,Brazil,Shot,Off T,Left Foot,Open Play,"[100.0, 57.0]",0.029247304
970,3808,Philippe Coutinho Correia,Brazil,Shot,Off T,Right Foot,Open Play,"[108.0, 32.0]",0.08430531
971,3809,Blerim Džemaili,Switzerland,Shot,Saved,Left Foot,Open Play,"[100.0, 42.0]",0.042691715
972,3810,Fernando Luiz Rosa,Brazil,Shot,Off T,Right Foot,Open Play,"[92.0, 52.0]",0.021299455
973,3811,Neymar da Silva Santos Junior,Brazil,Shot,Saved,Right Foot,Open Play,"[96.0, 21.0]",0.011018849
974,3812,Roberto Firmino Barbosa de Oliveira,Brazil,Shot,Off T,Right Foot,Open Play,"[114.0, 54.0]",0.047524527
975,3813,Neymar da Silva Santos Junior,Brazil,Shot,Saved,Head,Open Play,"[109.0, 38.0]",0.041996527
976,3814,Xherdan Shaqiri,Switzerland,Shot,Off T,Left Foot,Open Play,"[99.0, 51.0]",0.028034005
977,3815,Roberto Firmino Barbosa de Oliveira,Brazil,Shot,Saved,Head,Open Play,"[112.0, 40.0]",0.16043134
978,3816,João Miranda de Souza Filho,Brazil,Shot,Off T,Right Foot,Open Play,"[105.0, 40.0]",0.03471637
979,3817,Renato Soares de Oliveira Augusto,Brazil,Shot,Blocked,Left Foot,Open Play,"[115.0, 32.0]",0.092274606
980,3409,Oghenekaro Etebo,Nigeria,Shot,Blocked,Right Foot,Open Play,"[98.0, 38.0]",0.07800732
981,3410,Nicolás Alejandro Tagliafico,Argentina,Shot,Off T,Left Foot,Open Play,"[105.0, 28.0]",0.06816482
982,3411,Ahmed Musa,Nigeria,Shot,Off T,Right Foot,Open Play,"[97.0, 24.0]",0.01904901
983,3412,Lionel Andrés Messi Cuccittini,Argentina,Shot,Goal,Right Foot,Open Play,"[112.0, 50.0]",0.14291523
984,3413,Gonzalo Gerardo Higuaín,Argentina,Shot,Saved,Right Foot,Open Play,"[112.0, 52.0]",0.21640046
985,3415,Ángel Fabián Di María Hernández,Argentina,Shot,Blocked,Left Foot,Open Play,"[111.0, 26.0]",0.062985204
986,3416,Oghenekaro Etebo,Nigeria,Shot,Wayward,Right Foot,Open Play,"[93.0, 49.0]",0.01164915
987,3417,Leon-Aderemi Balogun,Nigeria,Shot,Saved,Head,Open Play,"[103.0, 48.0]",0.03359282
988,3418,Victor Moses,Nigeria,Shot,Goal,Right Foot,Penalty,"[109.0, 41.0]",0.76
989,3419,Onyinye Wilfred Ndidi,Nigeria,Shot,Off T,Right Foot,Open Play,"[93.0, 40.0]",0.03046361
990,3420,Odion Jude Ighalo,Nigeria,Shot,Off T,Right Foot,Open Play,"[108.0, 47.0]",0.13359922
991,3421,Nicolás Alejandro Tagliafico,Argentina,Shot,Wayward,Left Foot,Open Play,"[105.0, 23.0]",0.03482389
992,3422,Gonzalo Gerardo Higuaín,Argentina,Shot,Off T,Left Foot,Open Play,"[108.0, 36.0]",0.19381213
993,3423,Odion Jude Ighalo,Nigeria,Shot,Saved,Right Foot,Open Play,"[116.0, 29.0]",0.12531586
994,3424,Oghenekaro Etebo,Nigeria,Shot,Off T,Right Foot,Free Kick,"[94.0, 53.0]",0.045103274
995,3425,Faustino Marcos Alberto Rojo,Argentina,Shot,Goal,Right Foot,Open Play,"[107.0, 37.0]",0.09684325
996,2945,Youssouf Sabaly,Senegal,Shot,Off T,Right Foot,Open Play,"[87.0, 40.0]",0.011127773
997,2946,Youssouf Sabaly,Senegal,Shot,Saved,Right Foot,Open Play,"[110.0, 23.0]",0.04476317
998,2947,Sadio Mané,Senegal,Shot,Goal,Other,Open Play,"[116.0, 38.0]",0.5315898
999,2948,"M""Baye Babacar Niang",Senegal,Shot,Saved,Right Foot,Open Play,"[116.0, 63.0]",0.019451419
1000,2949,Makoto Hasebe,Japan,Shot,Blocked,Right Foot,Open Play,"[95.0, 34.0]",0.0336985
1001,2950,Ismaïla Sarr,Senegal,Shot,Saved,Right Foot,Open Play,"[108.0, 43.0]",0.16919832
1002,2951,"Alfred John Momar N""Diaye",Senegal,Shot,Wayward,Head,Open Play,"[112.0, 42.0]",0.07128052
1003,2952,Takashi Inui,Japan,Shot,Goal,Right Foot,Open Play,"[108.0, 29.0]",0.08164321
1004,2953,"M""Baye Babacar Niang",Senegal,Shot,Saved,Left Foot,Open Play,"[102.0, 53.0]",0.2267285
1005,2954,Genki Haraguchi,Japan,Shot,Off T,Left Foot,Open Play,"[101.0, 57.0]",0.024019368
1006,2955,Yūya Ōsako,Japan,Shot,Saved,Head,Open Play,"[112.0, 37.0]",0.1265364
1007,2956,"M""Baye Babacar Niang",Senegal,Shot,Off T,Right Foot,Open Play,"[104.0, 54.0]",0.036138117
1008,2957,"Papa Alioune N""Diaye",Senegal,Shot,Off T,Right Foot,Open Play,"[99.0, 37.0]",0.08038966
1009,2958,"M""Baye Babacar Niang",Senegal,Shot,Saved,Left Foot,Open Play,"[96.0, 50.0]",0.02888789
1010,2960,"M""Baye Babacar Niang",Senegal,Shot,Wayward,Left Foot,Open Play,"[115.0, 36.0]",0.21533303
1011,2961,Moussa Wagué,Senegal,Shot,Goal,Right Foot,Open Play,"[114.0, 52.0]",0.13947384
1012,2962,Yūya Ōsako,Japan,Shot,Blocked,Left Foot,Open Play,"[111.0, 43.0]",0.114460096
1013,2963,Keisuke Honda,Japan,Shot,Goal,Left Foot,Open Play,"[113.0, 43.0]",0.57023984
1014,2964,"Cheikh N""Doye",Senegal,Shot,Off T,Head,Open Play,"[115.0, 43.0]",0.12766463
1015,2965,Salif Sané,Senegal,Shot,Blocked,Head,Open Play,"[102.0, 41.0]",0.016796464
1016,2966,Mame Biram Diouf,Senegal,Shot,Off T,Left Foot,Open Play,"[112.0, 45.0]",0.045358773
1017,3614,Hussain Al Mogahwi,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[98.0, 56.0]",0.021766983
1018,3615,Salem Mohammed Al Dawsari,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[94.0, 26.0]",0.010946807
1019,3616,Marwan Mohsen,Egypt,Shot,Wayward,Left Foot,Open Play,"[102.0, 23.0]",0.023111586
1020,3617,Salem Mohammed Al Dawsari,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[99.0, 44.0]",0.043466143
1021,3618,Mohamed Salah,Egypt,Shot,Goal,Left Foot,Open Play,"[101.0, 48.0]",0.1427615
1022,3619,Mohamed Salah,Egypt,Shot,Off T,Left Foot,Open Play,"[107.0, 38.0]",0.38922426
1023,3620,Hattan Babhir,Saudi Arabia,Shot,Saved,Left Foot,Open Play,"[86.0, 36.0]",0.017620016
1024,3621,Yasir Gharsan Al Shahrani,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[100.0, 22.0]",0.01758447
1025,3622,Mohammed Al Burayk,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[95.0, 60.0]",0.013078686
1026,3623,Mahmoud Ibrahim Hassan,Egypt,Shot,Off T,Right Foot,Open Play,"[105.0, 30.0]",0.071416765
1027,3624,Mahmoud Ibrahim Hassan,Egypt,Shot,Off T,Right Foot,Open Play,"[101.0, 29.0]",0.061722156
1028,3625,Salman Mohammed Al Faraj,Saudi Arabia,Shot,Blocked,Left Foot,Open Play,"[103.0, 45.0]",0.1384784
1029,3626,Fahad Mosaed Al Muwallad Al Harbi,Saudi Arabia,Shot,Saved,Right Foot,Penalty,"[108.0, 40.0]",0.76
1030,3627,Abdullah Ibrahim Otayf,Saudi Arabia,Shot,Blocked,Right Foot,Open Play,"[104.0, 45.0]",0.055744126
1031,3628,Salman Mohammed Al Faraj,Saudi Arabia,Shot,Goal,Left Foot,Penalty,"[108.0, 40.0]",0.76
1032,3629,Hattan Babhir,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[112.0, 54.0]",0.0775831
1033,3630,Mahmoud Ibrahim Hassan,Egypt,Shot,Off T,Head,Open Play,"[108.0, 40.0]",0.029905058
1034,3631,Hussain Al Mogahwi,Saudi Arabia,Shot,Blocked,Right Foot,Open Play,"[100.0, 61.0]",0.014220548
1035,3632,Hattan Babhir,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[90.0, 49.0]",0.026680736
1036,3633,Hussain Al Mogahwi,Saudi Arabia,Shot,Off T,Right Foot,Open Play,"[96.0, 41.0]",0.0305299
1037,3634,Hussain Al Mogahwi,Saudi Arabia,Shot,Saved,Head,Open Play,"[110.0, 49.0]",0.037764445
1038,3635,Mohanad Aseri Abu Radiah,Saudi Arabia,Shot,Saved,Head,Open Play,"[115.0, 49.0]",0.07594524
1039,3636,Mohamed Naser Elsayed Elneny,Egypt,Shot,Off T,Right Foot,Open Play,"[98.0, 51.0]",0.051683385
1040,3637,Salman Mohammed Al Faraj,Saudi Arabia,Shot,Off T,Left Foot,Free Kick,"[88.0, 43.0]",0.0451006
1041,3638,Amr Medhat Warda,Egypt,Shot,Blocked,Right Foot,Open Play,"[102.0, 22.0]",0.048505258
1042,3639,Mohammed Al Burayk,Saudi Arabia,Shot,Blocked,Right Foot,Free Kick,"[95.0, 30.0]",0.08157286
1043,3640,Salem Mohammed Al Dawsari,Saudi Arabia,Shot,Saved,Right Foot,Open Play,"[116.0, 30.0]",0.060031943
1044,3641,Abdullah Ibrahim Otayf,Saudi Arabia,Shot,Blocked,Right Foot,Open Play,"[101.0, 58.0]",0.01694758
1045,3642,Salem Mohammed Al Dawsari,Saudi Arabia,Shot,Goal,Right Foot,Open Play,"[116.0, 53.0]",0.03722506
1046,2957,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Shot,Off T,Head,Open Play,"[115.0, 50.0]",0.099938154
1047,2958,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Saved,Right Foot,Open Play,"[97.0, 50.0]",0.040302232
1048,2959,Edinson Roberto Cavani Gómez,Uruguay,Shot,Goal,Head,Open Play,"[114.0, 46.0]",0.15044495
1049,2960,José Miguel da Rocha Fonte,Portugal,Shot,Off T,Head,Open Play,"[115.0, 34.0]",0.044974428
1050,2961,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Blocked,Right Foot,Open Play,"[95.0, 20.0]",0.009861075
1051,2962,Luis Alberto Suárez Díaz,Uruguay,Shot,Blocked,Right Foot,Open Play,"[110.0, 57.0]",0.022444725
1052,2963,Gonçalo Manuel Ganchinho Guedes,Portugal,Shot,Blocked,Left Foot,Open Play,"[97.0, 47.0]",0.023420556
1053,2964,William Silva de Carvalho,Portugal,Shot,Blocked,Right Foot,Open Play,"[92.0, 38.0]",0.0183404
1054,2965,Luis Alberto Suárez Díaz,Uruguay,Shot,Saved,Right Foot,Free Kick,"[91.0, 41.0]",0.07841941
1055,2966,Luis Alberto Suárez Díaz,Uruguay,Shot,Off T,Right Foot,Open Play,"[101.0, 62.0]",0.029802501
1056,2967,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Blocked,Right Foot,Free Kick,"[95.0, 33.0]",0.06181234
1057,2968,Matías Vecino Falero,Uruguay,Shot,Wayward,Head,Open Play,"[111.0, 37.0]",0.070741795
1058,2969,Gonçalo Manuel Ganchinho Guedes,Portugal,Shot,Wayward,Head,Open Play,"[110.0, 46.0]",0.035039607
1059,2970,Edinson Roberto Cavani Gómez,Uruguay,Shot,Off T,Right Foot,Open Play,"[113.0, 25.0]",0.022646723
1060,2971,Raphaël Adelino José Guerreiro,Portugal,Shot,Off T,Left Foot,Open Play,"[96.0, 27.0]",0.014178104
1061,2972,Adrien Sebastian Perruchet Silva,Portugal,Shot,Blocked,Right Foot,Open Play,"[100.0, 44.0]",0.10340188
1062,2973,Kléper Laveran Lima Ferreira,Portugal,Shot,Goal,Head,Open Play,"[112.0, 43.0]",0.117123626
1063,2974,Gonçalo Manuel Ganchinho Guedes,Portugal,Shot,Blocked,Right Foot,Open Play,"[96.0, 26.0]",0.0209714
1064,2975,Edinson Roberto Cavani Gómez,Uruguay,Shot,Goal,Right Foot,Open Play,"[103.0, 26.0]",0.065682195
1065,2976,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Shot,Off T,Right Foot,Open Play,"[103.0, 40.0]",0.23589852
1066,2977,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Blocked,Right Foot,Open Play,"[96.0, 24.0]",0.009906834
1067,2978,Raphaël Adelino José Guerreiro,Portugal,Shot,Off T,Left Foot,Open Play,"[100.0, 23.0]",0.015352268
1068,2979,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Blocked,Right Foot,Open Play,"[87.0, 30.0]",0.014680571
1069,2980,Manuel Henrique Tavares Fernandes,Portugal,Shot,Saved,Right Foot,Open Play,"[93.0, 52.0]",0.036288362
1070,2981,Manuel Henrique Tavares Fernandes,Portugal,Shot,Off T,Right Foot,Open Play,"[90.0, 19.0]",0.017502971
1071,2982,Cristiano Ronaldo dos Santos Aveiro,Portugal,Shot,Off T,Right Foot,Open Play,"[91.0, 22.0]",0.012859933
1072,2983,Ricardo Andrade Quaresma Bernardo,Portugal,Shot,Saved,Right Foot,Open Play,"[110.0, 54.0]",0.03163013
1073,2984,Rui Pedro dos Santos Patrício,Portugal,Shot,Wayward,Head,Open Play,"[109.0, 39.0]",0.042406414
1074,3634,Shinji Okazaki,Japan,Shot,Off T,Head,Open Play,"[113.0, 38.0]",0.23759234
1075,3635,Yoshinori Muto,Japan,Shot,Saved,Right Foot,Open Play,"[100.0, 28.0]",0.07821124
1076,3636,Robert Lewandowski,Poland,Shot,Blocked,Right Foot,Open Play,"[98.0, 32.0]",0.041472737
1077,3637,Gotoku Sakai,Japan,Shot,Saved,Left Foot,Open Play,"[97.0, 43.0]",0.08799073
1078,3638,Rafał Kurzawa,Poland,Shot,Blocked,Left Foot,Open Play,"[93.0, 38.0]",0.034654185
1079,3639,Kamil Grosicki,Poland,Shot,Saved,Head,Open Play,"[108.0, 39.0]",0.06295632
1080,3640,Jacek Góralski,Poland,Shot,Off T,Right Foot,Open Play,"[85.0, 48.0]",0.010358376
1081,3641,Takashi Usami,Japan,Shot,Saved,Right Foot,Open Play,"[114.0, 58.0]",0.030862652
1082,3642,Rafał Kurzawa,Poland,Shot,Off T,Right Foot,Open Play,"[104.0, 50.0]",0.047119867
1083,3643,Tomoaki Makino,Japan,Shot,Wayward,Head,Open Play,"[109.0, 38.0]",0.069560215
1084,3644,Takashi Usami,Japan,Shot,Blocked,Right Foot,Open Play,"[97.0, 32.0]",0.04088001
1085,3645,Yoshinori Muto,Japan,Shot,Wayward,Head,Open Play,"[113.0, 41.0]",0.03852514
1086,3646,Tomoaki Makino,Japan,Shot,Off T,Right Foot,Open Play,"[118.0, 34.0]",0.08601551
1087,3647,Jan Bednarek,Poland,Shot,Goal,Right Foot,Open Play,"[114.0, 46.0]",0.1335962
1088,3648,Takashi Usami,Japan,Shot,Blocked,Right Foot,Open Play,"[104.0, 35.0]",0.066757314
1089,3649,Piotr Zieliński,Poland,Shot,Blocked,Left Foot,Open Play,"[96.0, 47.0]",0.03524632
1090,3650,Kamil Grosicki,Poland,Shot,Off T,Head,Open Play,"[106.0, 35.0]",0.028380072
1091,3651,Takashi Inui,Japan,Shot,Off T,Right Foot,Open Play,"[107.0, 16.0]",0.04070379
1092,3652,Maya Yoshida,Japan,Shot,Off T,Head,Open Play,"[113.0, 39.0]",0.07962904
1093,3653,Robert Lewandowski,Poland,Shot,Off T,Right Foot,Open Play,"[109.0, 43.0]",0.4535421
1094,3654,Kamil Glik,Poland,Shot,Off T,Head,Open Play,"[109.0, 41.0]",0.04098137
1095,3655,Artur Jędrzejczyk,Poland,Shot,Blocked,Head,Open Play,"[110.0, 40.0]",0.036872387
1096,2606,Amine Harit,Morocco,Shot,Off T,Right Foot,Open Play,"[103.0, 30.0]",0.07384438
1097,2607,Younès Belhanda,Morocco,Shot,Off T,Head,Open Play,"[115.0, 52.0]",0.06019353
1098,2608,Ayoub El Kaabi,Morocco,Shot,Off T,Left Foot,Open Play,"[102.0, 42.0]",0.10283999
1099,2609,Hakim Ziyech,Morocco,Shot,Blocked,Left Foot,Open Play,"[111.0, 27.0]",0.06639611
1100,2610,Younès Belhanda,Morocco,Shot,Blocked,Left Foot,Open Play,"[113.0, 46.0]",0.33118212
1101,2611,Medhi Amine El Mouttaqi Benatia,Morocco,Shot,Saved,Left Foot,Open Play,"[110.0, 44.0]",0.16908821
1102,2612,Sardar Azmoun,Iran,Shot,Wayward,Right Foot,Open Play,"[113.0, 34.0]",0.099965416
1103,2613,Achraf Hakimi Mouh,Morocco,Shot,Blocked,Right Foot,Open Play,"[104.0, 23.0]",0.026129294
1104,2614,Younès Belhanda,Morocco,Shot,Blocked,Right Foot,Open Play,"[92.0, 41.0]",0.02642615
1105,2615,Amine Harit,Morocco,Shot,Saved,Right Foot,Open Play,"[110.0, 24.0]",0.028385784
1106,2616,Roozbeh Cheshmi,Iran,Shot,Off T,Right Foot,Open Play,"[114.0, 53.0]",0.034328517
1107,2617,Alireza Jahanbakhsh,Iran,Shot,Off T,Right Foot,Free Kick,"[84.0, 47.0]",0.01925386
1108,2618,Omid Ebrahimi,Iran,Shot,Blocked,Right Foot,Open Play,"[98.0, 52.0]",0.025593156
1109,2619,Sardar Azmoun,Iran,Shot,Saved,Right Foot,Open Play,"[109.0, 51.0]",0.2719615
1110,2620,Alireza Jahanbakhsh,Iran,Shot,Saved,Right Foot,Open Play,"[108.0, 52.0]",0.09751275
1111,2621,Ehsan Hajsafi,Iran,Shot,Blocked,Right Foot,Open Play,"[98.0, 35.0]",0.022828022
1112,2622,Ehsan Hajsafi,Iran,Shot,Off T,Left Foot,Free Kick,"[82.0, 42.0]",0.022159873
1113,2623,Amine Harit,Morocco,Shot,Wayward,Right Foot,Open Play,"[112.0, 30.0]",0.06630709
1114,2624,Hakim Ziyech,Morocco,Shot,Saved,Left Foot,Open Play,"[99.0, 34.0]",0.054570496
1115,2625,Romain Saïss,Morocco,Shot,Off T,Head,Open Play,"[114.0, 41.0]",0.093030766
1116,2626,Hakim Ziyech,Morocco,Shot,Blocked,Left Foot,Open Play,"[97.0, 50.0]",0.03838701
1117,2627,Manuel Marouan da Costa Trinidade,Morocco,Shot,Wayward,Right Foot,Open Play,"[82.0, 51.0]",0.010319257
1118,3619,Daniel Carvajal Ramos,Spain,Shot,Off T,Right Foot,Open Play,"[101.0, 62.0]",0.018944118
1119,3620,Vahid Amiri,Iran,Shot,Off T,Left Foot,Open Play,"[95.0, 26.0]",0.011536347
1120,3621,Diego da Silva Costa,Spain,Shot,Wayward,Head,Open Play,"[114.0, 45.0]",0.085332274
1121,3622,Karim Ansarifard,Iran,Shot,Off T,Left Foot,Open Play,"[93.0, 37.0]",0.022282861
1122,3623,David Josué Jiménez Silva,Spain,Shot,Blocked,Left Foot,Open Play,"[97.0, 48.0]",0.032238517
1123,3624,Sergio Ramos García,Spain,Shot,Blocked,Right Foot,Free Kick,"[88.0, 34.0]",0.03426386
1124,3625,David Josué Jiménez Silva,Spain,Shot,Saved,Left Foot,Free Kick,"[95.0, 49.0]",0.07336608
1125,3626,David Josué Jiménez Silva,Spain,Shot,Off T,Left Foot,Open Play,"[113.0, 40.0]",0.16802657
1126,3627,Francisco Román Alarcón Suárez,Spain,Shot,Off T,Right Foot,Open Play,"[98.0, 61.0]",0.017436389
1127,3628,David Josué Jiménez Silva,Spain,Shot,Blocked,Left Foot,Open Play,"[113.0, 36.0]",0.10248178
1128,3629,Francisco Román Alarcón Suárez,Spain,Shot,Blocked,Right Foot,Open Play,"[96.0, 29.0]",0.030725373
1129,3630,David Josué Jiménez Silva,Spain,Shot,Blocked,Left Foot,Open Play,"[104.0, 48.0]",0.055669777
1130,3631,Gerard Piqué Bernabéu,Spain,Shot,Blocked,Right Foot,Open Play,"[114.0, 41.0]",0.2490742
1131,3632,Sergio Busquets i Burgos,Spain,Shot,Saved,Right Foot,Open Play,"[96.0, 43.0]",0.03139065
1132,3633,Diego da Silva Costa,Spain,Shot,Wayward,Left Foot,Open Play,"[113.0, 31.0]",0.06622958
1133,3634,Francisco Román Alarcón Suárez,Spain,Shot,Off T,Right Foot,Open Play,"[105.0, 51.0]",0.083946675
1134,3635,Karim Ansarifard,Iran,Shot,Off T,Right Foot,Open Play,"[104.0, 28.0]",0.0192162
1135,3636,Diego da Silva Costa,Spain,Shot,Goal,Right Foot,Open Play,"[107.0, 36.0]",0.2706818
1136,3637,Mehdi Taremi,Iran,Shot,Off T,Head,Open Play,"[112.0, 39.0]",0.07399542
1137,3638,Sergio Ramos García,Spain,Shot,Blocked,Right Foot,Open Play,"[109.0, 46.0]",0.100910135
1138,3639,Gerard Piqué Bernabéu,Spain,Shot,Blocked,Left Foot,Open Play,"[118.0, 39.0]",0.68638676
1139,3640,Francisco Román Alarcón Suárez,Spain,Shot,Blocked,Right Foot,Free Kick,"[99.0, 56.0]",0.07332817
1140,3641,Mehdi Taremi,Iran,Shot,Off T,Head,Open Play,"[117.0, 47.0]",0.08673033
1141,3642,Sardar Azmoun,Iran,Shot,Wayward,Head,Open Play,"[109.0, 37.0]",0.090280816
1142,3251,Yasir Gharsan Al Shahrani,Saudi Arabia,Shot,Blocked,Right Foot,Open Play,"[103.0, 21.0]",0.018845346
